id,nombre,especie,id_comuna,peso_kg,edad,fecha_nacimiento
7911,Palmer,Morsa,160,819.0,68,1956/6
7912,Theodocia,Gacela de Thomson,199,45.0,38,1985/2
7913,Ricci,Canguro,253,37.0,97,1926/2
7914,Estevan,Caracol de jardín,251,0.078,90,1934/10
7915,Gillie,Leopardo marino,228,427.5,98,1925/2
7916,Zeb,Cangrejo de río,309,0.74,92,1931/4
7917,Needham,Manta,227,1370.0,24,2000/5
7918,Betty,Tortuga de tierra,342,111.0,11,2013/5
7919,Winford,Panda,262,143.0,74,1950/7
7920,Georgene,Cisne,130,5.5,51,1972/2
7921,Darvin,Panda,208,84.0,1,2023/9
7922,Kelli,Pez halcón,154,0.75,27,1997/7
7923,Alphonsine,Caballito de mar,35,0.07,48,1975/1
7924,Mareli,Mantarraya,34,620.0,45,1978/1
7925,Marci,Caballo,153,720.0,37,1987/11
7926,Lemuel,Pez globo,313,0.93,32,1992/7
7927,Alfonzo,Pulpo de anillos azules,160,2.96,32,1992/10
7928,Alfred,Salamandra,266,0.062,97,1927/5
7929,Kiana,Leopardo marino,143,288.0,9,2015/7
7930,Aspen,Pulpo,238,7.0,59,1965/5
7931,Egbert,Caballo,298,490.0,1,2022/4
7932,Tod,Estrella de mar,237,0.238,89,1934/4
7933,Vicky,Dorado,93,13.2,53,1971/9
7934,Esco,Pez mariposa,133,0.05,33,1991/11
7935,Dawna,Camarón,239,0.009,29,1995/7
7936,Orval,Salamandra gigante,140,1.49,67,1957/7
7937,Albert,Serpiente pitón,183,84.6,77,1947/10
7938,Orvin,Morsa,255,792.0,32,1992/5
7939,Suzette,Mantarraya,252,660.0,87,1937/11
7940,Ragna,Salmón,29,7.1,19,2005/8
7941,Hortensia,Camarón,1,0.0068,4,2020/5
7942,Cordia,Zorro volador,329,0.59,35,1988/3
7943,Neta,Gacela,267,42.0,39,1985/5
7944,Jorge,Oso negro,332,95.4,86,1937/1
7945,Ada,Tarántula,304,0.208,91,1932/1
7946,Aleck,Estrella de mar,30,0.19,84,1940/7
7947,Jaylyn,Pato,103,0.855,71,1952/3
7948,Deneen,Ñandú,318,16.25,23,2001/12
7949,Mya,Pez león,330,1.33,6,2017/4
7950,Maybelle,Tortuga de tierra,111,125.0,82,1942/7
7951,Barney,Medusa,327,1.47,13,2010/3
7952,Wayland,Tiburón blanco,200,2000.0,15,2008/3
7953,Curley,Atún,123,287.5,39,1984/1
7954,Harlene,Cangrejo de río,69,0.31,9,2015/11
7955,Daphne,Pangolín,60,10.68,8,2016/11
7956,Glynn,Camello,241,312.0,79,1944/3
7957,Lindbergh,Cabra,307,46.35,63,1960/3
7958,Giancarlo,Manatí de tierra,278,206.5,14,2010/10
7959,Kaela,Suricata,273,1.965,31,1993/9
7960,Winona,Erizo de tierra,99,0.385,60,1964/12
7961,Author,Castor,125,32.75,69,1955/10
7962,Anwar,Suricata,21,1.77,26,1998/9
7963,Mahalie,Tejón,205,15.6,33,1991/12
7964,Annis,Grillo,180,0.00186,53,1971/12
7965,Izabelle,Pulpo,195,6.1,22,2001/1
7966,Polk,Pez sierra,250,393.0,97,1927/5
7967,Kiya,Salamandra,122,0.08,98,1926/8
7968,Margo,Elefante,257,5550.0,75,1949/9
7969,Siobhan,Tortuga de caja,37,1.17,82,1941/3
7970,Burleigh,Koala,198,7.42,56,1967/2
7971,Jack,Gecko,101,0.072,17,2006/1
7972,Scarlet,Zorro,14,6.9,23,2001/8
7973,Alonso,Gacela,317,58.5,52,1971/4
7974,Caryl,Murciélago,327,0.0183,90,1934/5
7975,Claire,Erizo de mar,179,0.38,12,2012/6
7976,Cherish,Pez cirujano,194,0.345,68,1956/8
7977,Beckie,Tiburón blanco,13,1328.0,74,1950/9
7978,Katlyn,Suricata,19,1.365,7,2016/1
7979,Hakim,Pez gato,190,2.04,73,1951/7
7980,Stefani,Lince,170,6.4,33,1991/6
7981,Callum,Cangrejo ermitaño,208,0.079,3,2020/1
7982,Iverson,Mosca,301,9e-05,48,1975/4
7983,Mikal,Escarabajo joya,275,0.028,19,2005/12
7984,Emelie,Caballito de mar,299,0.032,80,1943/4
7985,Belen,Estrella espinosa,119,0.252,3,2021/11
7986,Dock,Pez cirujano,284,0.355,18,2006/10
7987,George,Tortuga de tierra,331,101.0,10,2014/12
7988,Tomas,Águila,214,4.38,9,2015/11
7989,Maryellen,Nutria gigante,88,28.5,50,1974/9
7990,Dawna,Barracuda,235,5.0,30,1994/5
7991,Sarahi,Alpaca,152,58.5,57,1966/4
7992,Verona,Pulpo de anillos azules,254,1.84,29,1995/11
7993,Annabel,Delfín,165,232.0,91,1932/4
7994,Maliyah,Comadreja,49,0.21,79,1945/10
7995,Dondre,Gamba,130,0.0234,100,1924/8
7996,Earlene,Nutria marina,337,40.5,64,1960/10
7997,Carolynn,Zorro,76,8.64,11,2013/12
7998,Alina,Erizo de tierra,181,0.385,3,2020/3
7999,Milton,Wallaby,124,17.6,3,2021/5
8000,Alvina,Panda,6,144.0,77,1947/7
8001,Kaiya,Tortuga de orejas rojas,120,0.65,3,2021/6
8002,Ryan,Babosa,310,0.0405,13,2010/3
8003,Ronan,Suricata,253,2.145,21,2003/6
8004,Ammon,Búho,197,1.17,28,1996/11
8005,Katerina,Suricata,222,1.845,28,1996/10
8006,Jenny,Lémur,254,1.2,83,1941/9
8007,Kierra,Berrendo,285,33.6,81,1942/4
8008,Manie,Mariposa Morpho,68,0.0228,50,1974/9
8009,Armani,Araña cangrejo,181,0.014,63,1960/3
8010,Lon,Foca,11,56.0,49,1974/3
8011,Jaeda,Numbat,116,0.588,94,1930/7
8012,Tiera,Mariposa,125,0.0124,72,1952/6
8013,Reino,Caballito de mar,49,0.0475,18,2006/8
8014,Iza,Caballo,236,510.0,85,1938/4
8015,Abram,Caracol de agua dulce,26,0.0219,52,1972/12
8016,Corie,Hipopótamo,51,900.0,52,1972/8
8017,Abdiel,Pato,145,1.14,36,1988/10
8018,Barney,Elefante marino,3,2128.0,28,1996/6
8019,Tabitha,Alce,309,416.0,12,2012/9
8020,Joel,Tarántula Goliat,270,0.218,82,1942/7
8021,Theola,Petauro del azúcar,82,0.2145,63,1960/2
8022,Enrico,Mariposa,284,0.0074,72,1951/1
8023,Antonette,Gamba,299,0.0218,69,1955/7
8024,Tilda,Cocodrilo,54,480.0,53,1970/4
8025,Rian,Langosta espinosa,334,1.94,81,1942/2
8026,Cordella,Colibrí,293,0.00276,5,2019/9
8027,Erasmus,Burro,105,190.0,29,1995/10
8028,Desiree,Cangrejo de río,206,0.43,39,1984/4
8029,Mcarthur,Canguro,3,57.5,17,2006/4
8030,Theda,Rinoceronte,19,2277.0,79,1945/5
8031,Letta,Mariposa Morpho,157,0.0284,81,1943/12
8032,Jamila,Dorado,33,18.6,2,2022/9
8033,Maceo,Leopardo marino,69,472.5,45,1979/9
8034,Parley,Águila,331,8.94,9,2014/3
8035,Aryana,Suricata,223,0.84,102,1922/11
8036,Tammy,Estrella de mar,319,0.465,80,1943/4
8037,Kia,Gálago,64,0.066,12,2012/12
8038,Bryson,Berrendo,212,58.8,58,1966/8
8039,Jeannie,Estrella espinosa,235,0.102,96,1928/5
8040,Elfie,Pez payaso,218,0.0182,35,1989/10
8041,Derik,Orangután,166,80.25,63,1961/9
8042,Marybeth,Koala,330,9.38,66,1958/6
8043,Lollie,Caracol de mar,188,0.0695,89,1935/9
8044,Yoshio,Suricata,252,2.145,73,1950/2
8045,Edd,Mariposa Morpho,43,0.0188,75,1949/10
8046,Darrel,Cocodrilo de agua salada,85,910.0,20,2004/9
8047,Alissa,Langosta espinosa,2,2.54,64,1960/7
8048,Peyton,Bagre,312,2.64,3,2021/12
8049,Lorayne,Cebra,59,540.0,53,1970/4
8050,Tillie,Luciérnaga,134,8e-05,72,1952/7
8051,Brogan,Mosca,72,7e-05,3,2021/12
8052,Katy,Orca,303,7740.0,98,1926/6
8053,Brock,Berrendo,215,48.0,82,1942/8
8054,Sherwood,Mariposa Morpho,334,0.0124,49,1975/7
8055,Levina,Guepardo,201,61.2,93,1931/10
8056,Jules,Raya,47,149.0,24,2000/7
8057,Lawrance,Langosta espinosa,88,2.08,9,2014/2
8058,Gibson,Pez cirujano,27,0.64,1,2023/11
8059,Isadora,Serpiente pitón,40,34.2,35,1988/3
8060,Idabelle,Lémur,60,1.36,79,1945/12
8061,Tayler,Mantarraya,41,930.0,97,1927/7
8062,Jose,Zorro,285,8.76,30,1994/10
8063,Vidal,Mantarraya,100,800.0,5,2018/2
8064,Jerri,Dingo,313,13.8,42,1981/4
8065,Elissa,Barracuda,278,5.2,49,1975/9
8066,Daulton,Cangrejo de mar,90,1.3,83,1941/11
8067,Hannah,Mariposa Morpho,85,0.0198,32,1992/11
8068,Diallo,Caballito de mar,17,0.0305,94,1930/9
8069,Nyree,Tortuga marina,97,116.0,4,2019/2
8070,Mirtie,Coati,236,5.16,57,1967/7
8071,Bianca,Ciempiés gigante,38,0.135,76,1948/12
8072,Alver,Erizo de mar,277,0.72,81,1943/8
8073,Aurthur,Avestruz,202,175.5,74,1950/9
8074,Buddie,Narval,208,795.0,2,2022/8
8075,Wm,Cerdo,230,82.5,1,2023/12
8076,Myla,Tiburón martillo,76,280.0,15,2008/3
8077,Barbra,Suricata,302,1.65,82,1941/1
8078,Anaya,Rata,149,0.535,17,2006/4
8079,Lea,Pez loro,262,0.278,51,1973/10
8080,Orren,Orca,118,5880.0,82,1941/3
8081,Lynn,Numbat,261,0.492,98,1925/1
8082,Karley,Rinoceronte,212,1909.0,103,1921/9
8083,Dania,Tiburón blanco,236,2000.0,82,1941/2
8084,Marilou,Manta,236,770.0,55,1969/5
8085,Wilford,Ocelote,92,7.32,20,2004/7
8086,Karlee,Cerdo,65,85.8,83,1940/2
8087,Cher,Iguana,276,6.7,74,1950/7
8088,Katelynn,Cangrejo yeti,279,5.25,65,1959/10
8089,Chadwick,Estrella de mar,10,0.445,46,1978/7
8090,Yahir,Tortuga de agua,327,18.0,96,1927/2
8091,Hillery,Numbat,153,0.428,60,1963/1
8092,Cleon,Mosquito,60,0.0,8,2016/10
8093,Armando,Escarabajo,240,0.019,82,1942/7
8094,Evander,Medusa,25,1.48,64,1960/8
8095,Clemon,Lince,102,13.3,14,2010/5
8096,Brooklynn,Manatí,121,444.0,4,2019/3
8097,Williard,Aye-aye,253,2.14,80,1943/1
8098,Dotty,Cebra,302,355.5,2,2021/1
8099,Delmar,Suricata,124,2.01,13,2011/7
8100,Garey,Elefante,52,3550.0,97,1927/6
8101,Bethzy,Canario,179,0.0196,48,1976/10
8102,Ilo,Tortuga de caja,260,0.6,78,1946/8
8103,Ellen,Libélula,342,0.0029,32,1992/6
8104,Velma,Nutria,102,7.3,61,1962/2
8105,Moody,Pez gato,92,1.76,16,2007/4
8106,Taryn,Pato,216,1.845,46,1978/5
8107,Genoveva,Hormiga reina,17,0.00146,64,1960/5
8108,Hayes,Trucha,227,1.3,23,2001/11
8109,Kizzie,Medusa,124,0.74,89,1935/12
8110,Hiroshi,Wallaby,321,26.4,10,2014/11
8111,Prentiss,Oso negro,4,205.2,103,1920/1
8112,Lauretta,Pulpo,13,7.5,3,2021/10
8113,Kelley,Suricata,89,0.75,13,2011/12
8114,Catina,Búho,160,0.55,92,1931/4
8115,Brianne,Piraña,289,0.68,36,1988/5
8116,Sonny,Burro,250,262.0,45,1979/10
8117,Alecia,Manatí,38,512.0,49,1975/8
8118,Fuller,Gamba,317,0.013,4,2020/9
8119,Alfonse,Pavo real,7,3.75,47,1976/4
8120,Demetri,Rana,154,0.273,81,1943/9
8121,Harrie,Erizo de tierra,325,0.385,77,1946/3
8122,Otelia,Rana,208,0.288,71,1952/2
8123,Samatha,Nutria gigante,207,24.0,85,1939/10
8124,Rolanda,Erizo de tierra,65,0.52,36,1988/11
8125,Clora,Pulpo,57,6.45,41,1983/6
8126,Jamison,Trucha,158,1.01,34,1990/8
8127,Maleah,Pez león,53,0.55,53,1971/9
8128,Lawanda,Tiburón martillo,262,400.0,70,1954/8
8129,Tyesha,Caballito de mar,138,0.0485,18,2006/5
8130,Jaydan,Pangolín,304,10.8,9,2015/5
8131,Kadeem,Comadreja,59,0.166,38,1985/2
8132,Johnie,Ñu,14,129.6,45,1978/4
8133,Daijah,Iguana,34,5.6,71,1952/1
8134,Maeve,Mariposa Morpho,283,0.013,23,2001/9
8135,Tonda,Langostino,330,0.156,91,1933/12
8136,Americo,Araña,182,0.00297,92,1932/10
8137,Madilyn,Tiburón martillo,307,220.0,100,1923/2
8138,Mikel,Cangrejo de mar,196,1.44,23,2001/10
8139,Brannon,Camello,149,414.0,40,1984/10
8140,Emry,Araña,261,0.00369,63,1961/8
8141,Jasiah,Manatí,69,588.0,26,1998/6
8142,Malinda,Estrella espinosa,141,0.272,69,1955/5
8143,Violetta,Barracuda,160,4.65,89,1935/5
8144,Vernal,Mantarraya,121,1360.0,3,2021/5
8145,Keshaun,Estrella frágil,16,0.138,88,1936/8
8146,Magdalena,Cangrejo de mar,259,0.99,26,1997/4
8147,Latoria,Estrella frágil,75,0.093,12,2012/12
8148,Seymour,Petauro del azúcar,31,0.21,50,1974/6
8149,Dillie,Leopardo marino,5,499.5,8,2015/2
8150,Darnell,Pez payaso,60,0.0244,42,1982/7
8151,Branson,Pez globo,38,0.6,17,2007/6
8152,Minta,Orangután,244,68.25,46,1978/5
8153,Rutherford,Mariposa Morpho,166,0.021,47,1977/12
8154,Elaine,Tarántula Goliat,85,0.132,78,1946/8
8155,Priscila,Burro,186,182.0,30,1994/12
8156,Draven,Kanguro rojo,285,62.15,97,1927/12
8157,Alberta,Estrella de mar,30,0.31,41,1983/5
8158,Fredy,Águila calva,301,4.62,17,2007/9
8159,Viviana,Camello,206,564.0,82,1941/2
8160,Travis,Ballena piloto,6,7280.0,3,2020/4
8161,Neola,Tortuga marina,50,280.0,44,1979/1
8162,Denisha,Bisonte,36,696.0,11,2012/4
8163,Chantelle,Renacuajo,182,0.00114,9,2015/12
8164,Blaze,Escarabajo rinoceronte,144,0.0252,25,1999/8
8165,Eliot,Estrella de mar,289,0.128,82,1942/8
8166,Severo,Leopardo marino,148,243.0,86,1937/1
8167,Evette,Ballena piloto,295,8400.0,30,1994/5
8168,Christin,Petauro del azúcar,3,0.0945,89,1934/1
8169,Kyleigh,Elefante marino,18,2240.0,43,1981/5
8170,Daria,Tiburón blanco,212,1264.0,72,1952/10
8171,Lyric,Raya,186,64.0,92,1932/10
8172,Manley,Tigre,268,277.2,43,1981/12
8173,Bobbie,Canguro,158,26.0,99,1925/6
8174,Nicolas,Caballito de mar,202,0.00146,25,1999/7
8175,Cleva,Antílope saiga,8,63.5,28,1995/1
8176,Amelia,Mariposa Morpho,229,0.0204,87,1937/9
8177,Mafalda,Gecko,331,0.105,103,1920/1
8178,Kathey,Pingüino,90,17.25,36,1988/12
8179,Grant,Babosa,252,0.043,102,1922/12
8180,Jarett,Guepardo,339,90.0,29,1994/2
8181,Colie,Salmón,25,13.9,97,1927/12
8182,Brianne,Rana,188,0.228,62,1961/2
8183,Collin,Ciervo,93,149.4,75,1949/7
8184,Gavyn,Wombat,43,21.6,33,1991/6
8185,Jennings,Oso polar,278,418.5,61,1963/12
8186,Odalys,Manta,136,1270.0,17,2007/9
8187,Byron,Renacuajo,268,0.00116,76,1948/10
8188,Shelia,Tiburón blanco,110,1616.0,61,1963/9
8189,Anastacia,Petauro del azúcar,145,0.1335,16,2007/1
8190,Magan,Zorro,220,4.38,30,1994/12
8191,Vilma,Ciervo,264,214.2,39,1985/7
8192,Brannon,Escarabajo,235,0.0102,66,1958/8
8193,Seneca,Cebra,327,463.5,23,2001/5
8194,Corda,Zorro,331,4.44,50,1974/10
8195,Geary,Camello,246,714.0,44,1980/5
8196,Dionicio,Perro,228,31.0,43,1981/10
8197,Stephenie,Bisonte,54,584.0,33,1990/2
8198,Roma,Pez globo,162,0.95,77,1947/12
8199,Damion,Kanguro rojo,33,73.15,20,2004/8
8200,Delores,Murciélago,309,0.0198,54,1970/6
8201,Marylee,Ocelote,81,13.2,76,1947/4
8202,Adelina,Estrella de mar,179,0.405,8,2016/6
8203,Ena,Koala,247,14.98,54,1970/7
8204,Don,Lince,289,14.1,52,1972/6
8205,Adolfo,Búho,111,1.13,42,1981/2
8206,Texanna,Pulpo,95,7.1,26,1998/6
8207,Thyra,Ballena piloto,132,10800.0,96,1927/2
8208,Ignatius,Serpiente pitón,104,84.6,33,1990/1
8209,Marques,Cerdo,123,74.8,69,1955/10
8210,Mac,Raya,240,65.0,91,1933/5
8211,Eben,Caballito de mar,131,0.0655,30,1994/11
8212,Kaylyn,Bagre,277,1.24,21,2003/12
8213,Aryanna,Escarabajo ciervo,53,0.0156,76,1948/11
8214,Corrie,Tortuga de orejas rojas,194,0.305,27,1997/10
8215,Laci,Pingüino emperador,133,53.2,35,1988/1
8216,Margeret,Elefante marino,124,1824.0,92,1931/3
8217,Zora,Pulpo,246,3.1,88,1936/10
8218,Arielle,Camarón,232,0.0118,2,2022/12
8219,Bernard,Cangrejo de mar,130,1.32,74,1950/8
8220,Yael,Pez gato,261,2.48,55,1969/9
8221,Darrick,Rana,70,0.447,88,1936/7
8222,Wright,Cisne,165,14.7,39,1984/3
8223,Manford,Perro,163,21.75,73,1951/7
8224,Kamren,Erizo de tierra,205,0.525,31,1993/5
8225,Patience,Pingüino emperador,297,42.0,95,1929/6
8226,Unique,Comadreja,56,0.258,44,1980/12
8227,Duke,Águila calva,288,6.36,2,2022/5
8228,Emory,Tejón,87,12.0,63,1960/4
8229,Tera,Medusa,55,0.69,49,1974/3
8230,Wilford,Mariposa monarca,246,0.00284,37,1987/5
8231,Kathleen,Antílope,215,64.0,44,1980/9
8232,Zelpha,Caracol de tierra,142,0.0142,85,1939/5
8233,Debera,Nutria marina,199,36.0,9,2014/2
8234,Kyan,Estrella de mar,77,0.575,24,1999/3
8235,Hoover,Kanguro rojo,289,66.55,50,1973/1
8236,Kendal,Ciervo almizclero,305,106.4,9,2014/3
8237,Kya,Renacuajo,176,0.00147,3,2021/8
8238,Georgeanna,Grillo,246,0.0029,32,1992/7
8239,Amarion,Pez sierra,174,186.0,98,1925/1
8240,Aarav,Narval,232,1485.0,36,1988/6
8241,Freddie,Narval,11,1080.0,43,1981/12
8242,Mickie,Ciempiés gigante,78,0.14,51,1972/2
8243,Lissette,Escarabajo rinoceronte,72,0.143,84,1940/6
8244,Augustin,Antílope saiga,72,47.0,36,1987/4
8245,Harman,Escarabajo Hércules,76,0.089,84,1940/5
8246,Yamilex,Estrella de mar,8,0.73,59,1965/6
8247,Lacie,Erizo de tierra,110,0.32,96,1928/7
8248,Lisa,Hormiga,67,0.00149,62,1961/1
8249,Launa,Wombat,76,35.1,98,1926/5
8250,Sandra,Elefante marino,25,1728.0,22,2001/3
8251,Ballard,Estrella de mar,84,0.114,51,1973/11
8252,Noelia,Gallina,130,3.3,27,1996/4
8253,Noelia,Tortuga,9,8.16,67,1957/8
8254,Khloe,Tortuga,7,8.48,88,1936/6
8255,Mallie,Gallina,180,2.225,68,1956/7
8256,Jerrie,Erizo de tierra,340,0.605,21,2002/2
8257,Walter,Canario,274,0.0154,21,2003/9
8258,Missy,Tortuga de caja,297,0.98,33,1990/1
8259,Danette,Comadreja,238,0.276,39,1985/10
8260,Victoria,Caracol de agua dulce,204,0.0291,75,1949/6
8261,Laverna,Lince,158,13.6,98,1926/12
8262,Norval,Caballito de mar,132,0.032,21,2003/5
8263,Ashanti,Escarabajo Hércules,333,0.057,44,1980/5
8264,Elida,Ballena piloto,164,10000.0,85,1939/9
8265,Coretta,Cocodrilo de agua salada,142,890.0,22,2001/2
8266,Ashly,Suricata,30,2.025,91,1933/8
8267,Carlisle,Castor,208,26.5,15,2008/4
8268,Nelia,Colibrí,92,0.00222,35,1989/10
8269,Mylee,Ciervo,133,131.4,2,2021/2
8270,Amiyah,Bisonte,5,608.0,100,1924/10
8271,Alto,Escarabajo rinoceronte,302,0.0256,93,1931/9
8272,Ely,Zorro,281,4.2,81,1942/2
8273,Efren,Mariposa,191,0.0063,100,1924/5
8274,Latoya,Camello,24,390.0,18,2006/6
8275,Aden,Anguila,61,3.9,14,2010/6
8276,Vander,Orangután,92,43.5,38,1986/8
8277,Christel,Escarabajo Hércules,85,0.135,36,1987/4
8278,Lenon,Carpa,246,5.24,39,1985/7
8279,Celestino,Erizo de mar,36,0.36,18,2005/1
8280,Babette,Pangolín,252,11.4,81,1943/8
8281,Karrie,Mantarraya,119,1480.0,46,1978/8
8282,Arlo,Oryx,184,195.0,90,1934/9
8283,Dove,Caracol de jardín,197,0.068,88,1935/4
8284,Delbert,Gallina,109,2.425,56,1967/2
8285,Alger,Gorila,162,117.0,66,1958/12
8286,Zechariah,Ballena azul,167,192000.0,2,2022/10
8287,Captain,Tarántula,108,0.184,30,1994/8
8288,Randel,Elefante marino,234,2400.0,61,1962/1
8289,Cristin,Esturión,41,54.0,16,2007/1
8290,Vella,Oryx,100,90.0,46,1977/4
8291,Lanie,Manatí de tierra,299,304.5,28,1996/7
8292,Governor,Iguana,72,6.45,90,1934/9
8293,Rick,Puercoespín,159,5.4,46,1978/10
8294,Orrie,Zorro volador,197,0.29,58,1966/6
8295,Tollie,Alce,256,232.0,4,2019/4
8296,Clemmie,Piraña,88,1.46,8,2016/10
8297,Lugenia,Tarántula,274,0.254,15,2009/11
8298,Kathie,Pez espada,100,114.0,46,1978/6
8299,Elder,Estrella espinosa,245,0.186,99,1925/7
8300,Carlos,Araña,212,0.00372,17,2007/8
8301,Shona,Esturión,95,52.5,23,2001/12
8302,Paloma,Suricata,15,2.1,23,2001/5
8303,Harrell,Estrella de mar,171,0.28,3,2021/9
8304,Bruno,Petauro del azúcar,52,0.117,44,1980/7
8305,Felice,Serpiente pitón,22,53.4,35,1988/2
8306,Tamia,Gato,151,2.28,52,1972/5
8307,Rosamond,Salamandra gigante,36,1.33,49,1974/2
8308,Cleda,Perro,65,19.0,74,1950/9
8309,Hillary,Raya,250,105.0,35,1989/8
8310,Adela,Murciélago,204,0.0312,26,1997/2
8311,Korbin,Piraña,178,0.55,6,2018/11
8312,Omar,Pangolín,47,14.64,0,2023/2
8313,Finn,Ciervo,152,261.0,5,2019/5
8314,Annemarie,Guepardo,169,36.6,25,1999/9
8315,Barrett,Dingo,282,13.95,26,1997/2
8316,Roni,Luciérnaga,176,7e-05,50,1974/10
8317,Delsie,Conejo,313,2.75,65,1958/2
8318,Hope,Gacela de Thomson,51,26.7,60,1964/11
8319,Stonewall,León,306,191.9,4,2019/3
8320,Alexandra,Pez espada,230,106.0,47,1976/3
8321,Ike,Suricata,336,1.935,68,1956/5
8322,Mindy,Petauro del azúcar,199,0.1845,38,1985/3
8323,Dayana,Raya,289,85.0,96,1928/7
8324,Gaylon,Armadillo,101,5.04,18,2006/12
8325,Rosalee,Salamandra gigante,294,0.95,66,1957/1
8326,Charlene,Pavo real,80,6.5,55,1969/10
8327,Alina,Grillo,177,0.00116,89,1935/11
8328,Cyril,Tortuga de caja,330,1.0,101,1923/10
8329,Hampton,Águila,80,5.58,87,1936/4
8330,Aaliyah,Salmón,89,8.7,68,1956/9
8331,Erasmo,Guepardo,208,74.4,67,1956/4
8332,Mallory,Pingüino emperador,212,60.0,79,1945/5
8333,Mustafa,Cebra,122,378.0,58,1966/12
8334,Lizzie,Babosa,227,0.0555,80,1944/10
8335,Ila,Cerdo,17,71.5,67,1957/5
8336,Leone,Ciervo almizclero,53,85.6,55,1969/12
8337,Lucky,Gato,230,3.16,9,2014/3
8338,Elberta,Tortuga de agua,293,25.25,33,1991/7
8339,Imani,Rata,44,0.665,35,1988/3
8340,Jackie,Hormiga reina,218,0.00082,73,1950/2
8341,Hung,Manatí,187,516.0,93,1930/3
8342,Odalis,Kanguro rojo,221,54.45,43,1981/7
8343,Harland,Narval,57,1215.0,1,2023/8
8344,Sylvester,Ciervo almizclero,110,60.8,84,1940/6
8345,Ashby,Pez mariposa,124,0.078,28,1995/4
8346,Benjaman,Nutria gigante,27,34.5,41,1983/12
8347,Dolores,Jirafa,55,1788.0,52,1972/5
8348,Lissie,Estrella de mar,78,0.315,79,1945/9
8349,Julian,Caracol de mar,261,0.071,18,2005/4
8350,Jazmyne,Gallina,324,2.675,81,1943/9
8351,Johnathan,Caracol de jardín,169,0.091,94,1929/1
8352,Chester,Cangrejo de mar,83,0.77,4,2020/6
8353,Palma,Pulpo de anillos azules,209,1.46,27,1996/3
8354,Ladarius,Koala,281,19.32,3,2021/9
8355,Natasha,Atún,120,332.5,45,1979/12
8356,Manson,Pez mariposa,297,0.112,50,1973/3
8357,Savana,Canguro,100,55.0,103,1920/1
8358,Anthoney,Luciérnaga,301,5e-05,101,1923/9
8359,Fernando,Delfín,324,146.0,41,1982/4
8360,Le,Cangrejo de río,341,0.555,37,1987/7
8361,Lulla,Gato,59,2.56,27,1997/10
8362,Hope,Manatí de tierra,189,283.5,63,1960/2
8363,Collie,Escarabajo ciervo,202,0.019,20,2004/10
8364,Dennis,Erizo de tierra,191,0.43,3,2020/3
8365,Darryn,Tortuga de caja,134,0.58,41,1983/8
8366,Sophia,Hipopótamo,43,870.0,103,1921/6
8367,Clell,Estrella frágil,75,0.1,14,2009/1
8368,Easter,Escarabajo Hércules,60,0.134,38,1986/6
8369,Ireland,Salmón,242,8.9,82,1942/10
8370,Winnie,Mantarraya,230,1080.0,25,1999/7
8371,Lavona,Ballena piloto,264,8480.0,86,1937/1
8372,Davey,Ciervo almizclero,159,118.4,55,1968/1
8373,Elmore,Numbat,236,0.296,40,1983/4
8374,Ela,Aye-aye,227,1.64,73,1951/6
8375,Landen,Pez mariposa,316,0.1,24,2000/10
8376,Hilma,Delfín,160,252.0,38,1986/6
8377,Zoie,Tapir,91,187.5,38,1986/5
8378,Tory,Ñu,136,94.8,4,2019/4
8379,Lonny,Cangrejo ermitaño,280,0.091,28,1996/10
8380,Georgia,Pez mariposa,324,0.061,49,1974/1
8381,Annemarie,Pez cirujano,341,0.425,56,1967/3
8382,Garnett,Nutria de río,341,14.6,3,2021/5
8383,Lilian,Pez espada,323,72.0,34,1990/9
8384,Lemmie,Langostino,200,0.272,43,1981/5
8385,Arlo,Escarabajo ciervo,12,0.028,50,1974/6
8386,Talon,Murciélago,300,0.0399,6,2017/4
8387,Contina,Suricata,59,1.365,62,1962/10
8388,Lela,Tigre,166,316.8,33,1991/8
8389,Dara,Elefante marino,275,1664.0,63,1961/9
8390,Winfield,Colibrí,60,0.00124,89,1935/7
8391,Arah,Nutria gigante,108,18.9,42,1981/1
8392,Jerrel,Mantarraya,25,1170.0,48,1976/11
8393,Hector,Suricata,184,2.22,69,1955/8
8394,Chuck,Camello,149,678.0,94,1930/7
8395,Teena,Pez mariposa,110,0.102,102,1922/11
8396,Sanford,Perro,148,35.75,35,1989/9
8397,Jesenia,Gacela,114,74.0,44,1980/5
8398,Letty,Pez espada,251,99.0,15,2008/1
8399,Ruthann,Mariposa monarca,191,0.00244,63,1960/2
8400,Gottlieb,Pez globo,182,0.91,100,1924/8
8401,Valorie,Rinoceronte,304,3220.0,54,1970/5
8402,Izora,Pez espada,16,150.0,84,1940/10
8403,Edna,Cisne,90,11.0,23,2001/6
8404,Arietta,Caballito de mar,13,0.0625,4,2019/2
8405,Liza,Aye-aye,267,2.06,15,2009/12
8406,Cuba,Medusa,311,1.3,102,1922/12
8407,Michel,Langosta gigante,340,4.7,90,1934/7
8408,Adrianne,Mariposa,243,0.0085,96,1928/11
8409,Antonia,Foca,127,108.0,82,1942/10
8410,Derrell,Avestruz,239,81.0,22,2002/10
8411,Evon,Pez halcón,68,0.325,18,2005/1
8412,Reubin,Numbat,192,0.384,38,1985/3
8413,Tomas,Araña cangrejo,104,0.0202,40,1983/3
